country_pair_cat,year,ln_fdi_instock,l_ln_origin_gdp_pc,l_ln_host_gdp_pc,l_ln_origin_pop,l_ln_host_pop,log_dist,l_origin_social_protect_gdp,l_host_social_protect_gdp
EGY_POL,2009,-2.282419,9.546916,7.622922,17.4564,18.192978,7.867058,15.50250951,12.65223467
EGY_POL,2010,-2.891473,9.352499,7.753297,17.457079,18.211622,7.867058,16.10972972,12.0768574
EGY_POL,2011,-3.8232558,9.441415,7.8803573,17.454222,18.23147,7.867058,16.31995955,10.58736321
EGY_POL,2012,-2.4698908,9.539177,7.9344974,17.45476,18.252607,7.867058,15.50799678,11.15311183
EGY_TUR,2011,0.84318936,9.275415,7.8803573,18.096708,18.23147,7.1228013,11.02193613,10.58736321
EGY_TUR,2012,0.9095322,9.335695,7.9344974,18.112032,18.252607,7.1228013,10.67884102,11.15311183
EGY_USA,2005,5.350064,10.638563,6.968854,19.495018,18.121899,9.108131,6.869351488,6.638692966
EGY_USA,2006,5.2951713,10.69455,7.0796223,19.504236,18.139956,9.108131,6.781991505,7.10095422
EGY_USA,2007,5.409411,10.742869,7.242934,19.513878,18.157675,9.108131,6.707120727,12.9986833
EGY_USA,2008,5.3997087,10.778456,7.4192867,19.523388,18.175192,9.108131,6.712153959,10.94322044
EGY_USA,2009,5.5670023,10.786895,7.622922,19.532846,18.192978,9.108131,7.732597241,12.65223467
EGY_USA,2010,5.6763783,10.760028,7.753297,19.541615,18.211622,9.108131,8.652186927,12.0768574
EGY_USA,2011,5.737157,10.788635,7.8803573,19.549906,18.23147,9.108131,9.009683132,10.58736321
EGY_USA,2012,5.6955075,10.817438,7.9344974,19.557167,18.252607,9.108131,8.619429825,11.15311183
ESP_AUT,2008,2.9516068,10.754829,10.395418,15.931222,17.627201,7.502186,19.40548895,12.84373621
ESP_AUT,2009,3.0831432,10.853383,10.47952,15.934353,17.643154,7.502186,19.58206629,13.77849448
ESP_AUT,2010,3.0657525,10.778189,10.383875,15.936972,17.652012,7.502186,21.23554083,16.01794909
ESP_AUT,2011,3.1760466,10.754878,10.33321,15.939376,17.656614,7.502186,21.39940439,16.58628872
ESP_AUT,2012,3.2366612,10.846906,10.368331,15.942747,17.660168,7.502186,20.69431497,16.8241551
ESP_BEL,2008,5.509647,10.701079,10.395418,16.178785,17.627201,7.1828384,16.74554411,12.84373621
ESP_BEL,2009,5.4443483,10.787763,10.47952,16.186686,17.643154,7.1828384,17.4034502,13.77849448
ESP_BEL,2010,5.611431,10.7117605,10.383875,16.194733,17.652012,7.1828384,19.09745657,16.01794909
ESP_BEL,2011,5.1366773,10.700548,10.33321,16.203869,17.656614,7.1828384,18.79569981,16.58628872
ESP_BEL,2012,5.1113114,10.773604,10.368331,16.216879,17.660168,7.1828384,18.9746958,16.8241551
ESP_CHE,2005,5.0251517,10.884444,10.123372,15.815588,17.574892,7.050224,13.11823211,12.8069931
ESP_CHE,2006,5.016518,10.9142275,10.185305,15.821994,17.591785,7.050224,12.95402562,12.72569597
ESP_CHE,2007,5.082454,10.960922,10.257049,15.828269,17.60869,7.050224,12.24180243,12.69725211
ESP_CHE,2008,5.11298,11.059665,10.395418,15.837206,17.627201,7.050224,11.74385063,12.84373621
ESP_CHE,2009,5.2346425,11.1911745,10.47952,15.849913,17.643154,7.050224,11.25197574,13.77849448
ESP_CHE,2010,5.2176895,11.155213,10.383875,15.862407,17.652012,7.050224,12.41128373,16.01794909
ESP_CHE,2011,5.307573,11.219973,10.33321,15.872823,17.656614,7.050224,12.39737421,16.58628872
ESP_CHE,2012,5.3915153,11.389804,10.368331,15.883942,17.660168,7.050224,12.25653634,16.8241551
ESP_DEU,2006,5.7457867,10.454397,10.185305,18.227938,17.591785,7.299346,20.63015568,12.72569597
ESP_DEU,2007,5.7303057,10.503638,10.257049,18.22681,17.60869,7.299346,19.81974303,12.69725211
ESP_DEU,2008,5.9798565,10.641006,10.395418,18.225473,17.627201,7.299346,18.74201724,12.84373621
ESP_DEU,2009,5.957354,10.729836,10.47952,18.223572,17.643154,7.299346,18.64599842,13.77849448
ESP_DEU,2010,5.9648924,10.63904,10.383875,18.221037,17.652012,7.299346,20.56534216,16.01794909
ESP_DEU,2011,6.014489,10.640306,10.33321,18.219505,17.656614,7.299346,19.9060487,16.58628872
ESP_DEU,2012,6.0130935,10.7538595,10.368331,18.200968,17.660168,7.299346,18.79846252,16.8241551
ESP_DNK,2005,2.7113256,10.747457,10.123372,15.502747,17.574892,7.6377053,23.44751202,12.8069931
ESP_DNK,2006,3.085397,10.795482,10.185305,15.505502,17.591785,7.6377053,22.73927274,12.72569597
ESP_DNK,2007,3.1231697,10.859518,10.257049,15.508788,17.60869,7.6377053,21.66823202,12.69725211
ESP_DNK,2008,3.1087923,10.976561,10.395418,15.513223,17.627201,7.6377053,21.46279774,12.84373621
ESP_DNK,2009,3.4738727,11.071658,10.47952,15.519098,17.643154,7.6377053,21.59847236,13.77849448
ESP_DNK,2010,3.4051743,10.971009,10.383875,15.524449,17.652012,7.6377053,24.27312947,16.01794909
ESP_DNK,2011,3.374541,10.968912,10.33321,15.528891,17.656614,7.6377053,24.8365201,16.58628872
ESP_DNK,2012,3.3902895,11.030909,10.368331,15.533009,17.660168,7.6377053,24.69269363,16.8241551
ESP_FIN,2012,1.7122746,10.835469,10.368331,15.499735,17.660168,7.9903045,22.65415073,16.8241551
ESP_FRA,2006,6.3293633,10.456228,10.185305,17.961489,17.591785,6.96097,21.33410348,12.72569597
ESP_FRA,2007,6.494055,10.503522,10.257049,17.96846,17.60869,6.96097,21.59195867,12.69725211
ESP_FRA,2008,6.4944677,10.633652,10.395418,17.974648,17.627201,6.96097,21.66630609,12.84373621
ESP_FRA,2009,6.3341823,10.721815,10.47952,17.980236,17.643154,6.96097,21.84733836,13.77849448
ESP_FRA,2010,6.420175,10.635264,10.383875,17.98538,17.652012,6.96097,23.70500852,16.01794909
ESP_FRA,2011,6.3860135,10.612467,10.33321,17.99032,17.656614,6.96097,23.67431485,16.58628872
ESP_FRA,2012,6.377206,10.687178,10.368331,17.995157,17.660168,6.96097,23.69992941,16.8241551
ESP_GBR,2005,6.1321836,10.598341,10.123372,17.909653,17.574892,7.1415453,14.68510588,12.8069931
ESP_GBR,2006,6.226738,10.640745,10.185305,17.91652,17.591785,7.1415453,14.56364091,12.72569597
ESP_GBR,2007,6.492653,10.6993475,10.257049,17.92387,17.60869,7.1415453,14.19733379,12.69725211
ESP_GBR,2008,6.486904,10.82563,10.395418,17.931656,17.627201,7.1415453,14.26190541,12.84373621
ESP_GBR,2009,6.5200005,10.757596,10.47952,17.939528,17.643154,7.1415453,14.87103398,13.77849448
ESP_GBR,2010,6.455312,10.557224,10.383875,17.94709,17.652012,7.1415453,16.7649506,16.01794909
ESP_GBR,2011,6.4078603,10.573362,10.33321,17.95493,17.656614,7.1415453,16.88218834,16.58628872
ESP_GBR,2012,6.4350467,10.637118,10.368331,17.962748,17.660168,7.1415453,16.6773079,16.8241551
ESP_IRL,2008,4.534579,11.024509,10.395418,15.296875,17.627201,7.2794814,13.08713338,12.84373621
ESP_IRL,2009,4.5742826,11.022917,10.47952,15.317262,17.643154,7.2794814,15.45493468,13.77849448
ESP_IRL,2010,4.7276735,10.861019,10.383875,15.327418,17.652012,7.2794814,18.01906072,16.01794909
ESP_IRL,2011,4.4607477,10.793746,10.33321,15.332868,17.656614,7.2794814,17.72877416,16.58628872
ESP_IRL,2012,4.317891,10.85609,10.368331,15.337228,17.660168,7.2794814,16.19964876,16.8241551
ESP_ITA,2008,6.0269527,10.537383,10.395418,17.883482,17.627201,7.220198,17.53495229,12.84373621
ESP_ITA,2009,6.3205957,10.612513,10.47952,17.890106,17.643154,7.220198,18.10799484,13.77849448
ESP_ITA,2010,6.039087,10.518047,10.383875,17.894663,17.652012,7.220198,19.81482353,16.01794909
ESP_ITA,2011,5.964641,10.487082,10.33321,17.89774,17.656614,7.220198,19.85822498,16.58628872
ESP_ITA,2012,6.088891,10.554111,10.368331,17.899458,17.660168,7.220198,19.77946345,16.8241551
ESP_JPN,2008,3.012102,10.470936,10.395418,18.66755,17.627201,9.285209,13.38959311,12.84373621
ESP_JPN,2009,3.0064747,10.579979,10.47952,18.668034,17.643154,9.285209,14.02792349,13.77849448
ESP_JPN,2010,2.926116,10.617788,10.383875,18.667908,17.652012,9.285209,15.84652534,16.01794909
ESP_JPN,2011,2.840878,10.703417,10.33321,18.668087,17.656614,9.285209,15.98554543,16.58628872
ESP_JPN,2012,2.8900068,10.78245,10.368331,18.666235,17.660168,9.285209,16.67997535,16.8241551
ESP_MLT,2009,2.812165,9.995552,10.47952,12.922397,17.643154,7.4210563,13.31013202,13.77849448
ESP_MLT,2010,1.54843,9.936708,10.383875,12.929935,17.652012,7.4210563,14.18311566,16.01794909
ESP_MLT,2011,2.5542085,9.9564495,10.33321,12.934848,17.656614,7.4210563,13.72902552,16.58628872
ESP_MLT,2012,2.6564696,10.035543,10.368331,12.939085,17.660168,7.4210563,13.80398414,16.8241551
ESP_NLD,2006,6.9282207,10.644926,10.185305,16.607893,17.591785,7.3007197,15.06853542,12.72569597
ESP_NLD,2007,7.073037,10.711376,10.257049,16.6095,17.60869,7.3007197,14.69123046,12.69725211
ESP_NLD,2008,7.2026772,10.85386,10.395418,16.611675,17.627201,7.3007197,14.41994929,12.84373621
ESP_NLD,2009,7.240373,10.9620495,10.47952,16.615568,17.643154,7.3007197,14.72733228,13.77849448
ESP_NLD,2010,7.2458205,10.868835,10.383875,16.62071,17.652012,7.3007197,16.38206139,16.01794909
ESP_NLD,2011,7.240791,10.838601,10.33321,16.62584,17.656614,7.3007197,16.74674235,16.58628872
ESP_NLD,2012,7.297698,10.899686,10.368331,16.630505,17.660168,7.3007197,16.74997963,16.8241551
ESP_NOR,2008,3.7488298,11.352415,10.395418,15.365019,17.627201,7.7793756,15.20276679,12.84373621
ESP_NOR,2009,3.8431535,11.482548,10.47952,15.377482,17.643154,7.7793756,14.97040395,13.77849448
ESP_NOR,2010,3.8872092,11.290621,10.383875,15.390093,17.652012,7.7793756,17.57294141,16.01794909
ESP_NOR,2011,3.9120138,11.382478,10.33321,15.40255,17.656614,7.7793756,17.38817977,16.58628872
ESP_NOR,2012,4.0324497,11.520013,10.368331,15.415522,17.660168,7.7793756,17.17232632,16.8241551
ESP_NZL,2012,1.6706529,10.556504,10.368331,15.293472,17.660168,9.88258,16.57072026,16.8241551
ESP_PRT,2006,4.936483,9.840811,10.185305,16.167202,17.591785,6.216451,14.93918789,12.72569597
ESP_PRT,2007,5.014827,9.89452,10.257049,16.169006,17.60869,6.216451,15.00242468,12.69725211
ESP_PRT,2008,4.980257,10.033641,10.395418,16.170969,17.627201,6.216451,14.76488507,12.84373621
ESP_PRT,2009,4.9698706,10.119228,10.47952,16.172411,17.643154,6.216451,15.09827324,13.77849448
ESP_PRT,2010,4.8225513,10.046027,10.383875,16.173365,17.652012,6.216451,17.04483717,16.01794909
ESP_PRT,2011,4.733848,10.022987,10.33321,16.173824,17.656614,6.216451,17.13996959,16.58628872
ESP_PRT,2012,4.814913,10.0517435,10.368331,16.172352,17.660168,6.216451,17.7478101,16.8241551
ESP_RUS,2011,3.6628914,9.27566,10.33321,18.777302,17.656614,8.145926,12.43516566,16.58628872
ESP_RUS,2012,3.9298084,9.571589,10.368331,18.778082,17.660168,8.145926,11.1555976,16.8241551
ESP_SWE,2005,4.09479,10.65707,10.123372,16.012016,17.574892,7.8620768,22.5212336,12.8069931
ESP_SWE,2006,4.286089,10.672084,10.185305,16.016016,17.591785,7.8620768,22.1310256,12.72569597
ESP_SWE,2007,4.296256,10.743167,10.257049,16.02164,17.60869,7.8620768,21.32402185,12.69725211
ESP_SWE,2008,4.4167013,10.88534,10.395418,16.029057,17.627201,7.8620768,20.20410284,12.84373621
ESP_SWE,2009,4.1978054,10.92978,10.47952,16.036846,17.643154,7.8620768,20.09499124,13.77849448
ESP_SWE,2010,3.9892852,10.741952,10.383875,16.045364,17.652012,7.8620768,21.77375578,16.01794909
ESP_SWE,2011,4.037376,10.861552,10.33321,16.05389,17.656614,7.8620768,20.69178256,16.58628872
ESP_SWE,2012,4.054357,10.996519,10.368331,16.061441,17.660168,7.8620768,20.03710418,16.8241551
ESP_USA,2005,6.376692,10.638563,10.123372,19.495018,17.574892,8.660473,6.869351488,12.8069931
ESP_USA,2006,6.4266667,10.69455,10.185305,19.504236,17.591785,8.660473,6.781991505,12.72569597
ESP_USA,2007,6.528747,10.742869,10.257049,19.513878,17.60869,8.660473,6.707120727,12.69725211
ESP_USA,2008,6.4383736,10.778456,10.395418,19.523388,17.627201,8.660473,6.712153959,12.84373621
ESP_USA,2009,6.4598184,10.786895,10.47952,19.532846,17.643154,8.660473,7.732597241,13.77849448
ESP_USA,2010,6.3336096,10.760028,10.383875,19.541615,17.652012,8.660473,8.652186927,16.01794909
ESP_USA,2011,6.2696056,10.788635,10.33321,19.549906,17.656614,8.660473,9.009683132,16.58628872
ESP_USA,2012,6.0041456,10.817438,10.368331,19.557167,17.660168,8.660473,8.619429825,16.8241551
EST_AUS,2006,-1.9812595,10.434093,9.243612,16.830791,14.119146,9.631803,9.389974381,9.743133945
EST_AUS,2007,-1.9006224,10.492521,9.441088,16.845543,14.11325,9.631803,9.123021777,9.324264461
EST_AUS,2008,-2.8996477,10.620353,9.716339,16.85179,14.108687,9.631803,8.983810536,9.256819972
EST_AUT,2004,0.9083044,10.380432,8.878252,15.910016,14.130847,7.215503,20.97219299,9.896794995
EST_AUT,2005,0.76465535,10.513838,9.088225,15.91622,14.124868,7.215503,20.56136148,10.15486739
EST_AUT,2006,0.76557267,10.555894,9.243612,15.923033,14.119146,7.215503,20.23215577,9.743133945
EST_AUT,2007,0.845532,10.612392,9.441088,15.92798,14.11325,7.215503,19.85819445,9.324264461
EST_AUT,2008,0.4687208,10.754829,9.716339,15.931222,14.108687,7.215503,19.40548895,9.256819972
EST_AUT,2009,0.79625726,10.853383,9.803366,15.934353,14.106007,7.215503,19.58206629,11.4831325
EST_AUT,2010,0.8596586,10.778189,9.597391,15.936972,14.104078,7.215503,21.23554083,15.42571466
EST_AUT,2011,0.95297754,10.754878,9.591417,15.939376,14.101798,7.215503,21.39940439,14.24655524
EST_AUT,2012,1.1196731,10.846906,9.767372,15.942747,14.0987625,7.215503,20.69431497,12.60707131
EST_BEL,2004,-0.20133808,10.3334465,8.878252,16.15502,14.130847,7.378445,17.30566062,9.896794995
EST_BEL,2005,-0.37809062,10.479812,9.088225,16.159348,14.124868,7.378445,17.15842403,10.15486739
EST_BEL,2006,-0.24019323,10.517788,9.243612,16.164846,14.119146,7.378445,17.0013484,9.743133945
EST_BEL,2007,-0.43799666,10.567525,9.441088,16.171442,14.11325,7.378445,16.99038459,9.324264461
EST_BEL,2008,-0.18329121,10.701079,9.716339,16.178785,14.108687,7.378445,16.74554411,9.256819972
EST_BEL,2009,-0.23477715,10.787763,9.803366,16.186686,14.106007,7.378445,17.4034502,11.4831325
EST_BEL,2010,-0.29134336,10.7117605,9.597391,16.194733,14.104078,7.378445,19.09745657,15.42571466
EST_BEL,2011,-0.26933748,10.700548,9.591417,16.203869,14.101798,7.378445,18.79569981,14.24655524
EST_BEL,2012,-0.52730775,10.773604,9.767372,16.216879,14.0987625,7.378445,18.9746958,12.60707131
EST_CHE,2004,-0.025364505,10.780779,8.878252,15.808713,14.130847,7.492322,13.12021639,9.896794995
EST_CHE,2005,0.24008538,10.884444,9.088225,15.815588,14.124868,7.492322,13.11823211,10.15486739
EST_CHE,2006,0.7145444,10.9142275,9.243612,15.821994,14.119146,7.492322,12.95402562,9.743133945
EST_CHE,2007,0.9254348,10.960922,9.441088,15.828269,14.11325,7.492322,12.24180243,9.324264461
EST_CHE,2008,0.97234124,11.059665,9.716339,15.837206,14.108687,7.492322,11.74385063,9.256819972
EST_CHE,2009,0.8520182,11.1911745,9.803366,15.849913,14.106007,7.492322,11.25197574,11.4831325
EST_CHE,2010,0.9452138,11.155213,9.597391,15.862407,14.104078,7.492322,12.41128373,15.42571466
EST_CHE,2011,1.1626525,11.219973,9.591417,15.872823,14.101798,7.492322,12.39737421,14.24655524
EST_CHE,2012,1.1607937,11.389804,9.767372,15.883942,14.0987625,7.492322,12.25653634,12.60707131
EST_CHN,2012,-2.0289667,8.633755,9.767372,21.019012,14.0987625,8.759683,6.443186193,12.60707131
EST_CYP,2004,-0.031027049,9.91602,8.878252,13.809052,14.130847,7.9275208,9.828650614,9.896794995
EST_CYP,2005,0.44859648,10.07713,9.088225,13.825865,14.124868,7.9275208,10.37138073,10.15486739
EST_CYP,2006,1.0803589,10.125,9.243612,13.842797,14.119146,7.9275208,11.0414713,9.743133945
EST_CYP,2007,1.5789624,10.193517,9.441088,13.860012,14.11325,7.9275208,10.58848529,9.324264461
EST_CYP,2008,1.5748345,10.349612,9.716339,13.877276,14.108687,7.9275208,9.979099568,9.256819972
EST_CYP,2009,1.6693666,10.474214,9.803366,13.893918,14.106007,7.9275208,10.21408916,11.4831325
EST_CYP,2010,1.7237012,10.376794,9.597391,13.909077,14.104078,7.9275208,11.54196299,15.42571466
EST_CYP,2011,1.6909186,10.33587,9.591417,13.922221,14.101798,7.9275208,12.2028945,14.24655524
EST_CYP,2012,1.7839563,10.380766,9.767372,13.9331455,14.0987625,7.9275208,12.64260627,12.60707131
EST_CZE,2011,-2.200096,9.893845,9.591417,16.164446,14.101798,7.1127,13.21894659,14.24655524
EST_CZE,2012,-2.0289667,9.985871,9.767372,16.166513,14.0987625,7.1127,13.20484263,12.60707131
EST_DEU,2004,1.2876326,10.32088,8.878252,18.228724,14.130847,7.2591696,21.00455839,9.896794995
EST_DEU,2005,1.3313196,10.438984,9.088225,18.228506,14.124868,7.2591696,20.6376232,10.15486739
EST_DEU,2006,1.2769383,10.454397,9.243612,18.227938,14.119146,7.2591696,20.63015568,9.743133945
EST_DEU,2007,1.5933098,10.503638,9.441088,18.22681,14.11325,7.2591696,19.81974303,9.324264461
EST_DEU,2008,1.3661561,10.641006,9.716339,18.225473,14.108687,7.2591696,18.74201724,9.256819972
EST_DEU,2009,1.0849208,10.729836,9.803366,18.223572,14.106007,7.2591696,18.64599842,11.4831325
EST_DEU,2010,1.578006,10.63904,9.597391,18.221037,14.104078,7.2591696,20.56534216,15.42571466
EST_DEU,2011,1.4762049,10.640306,9.591417,18.219505,14.101798,7.2591696,19.9060487,14.24655524
EST_DEU,2012,1.4556122,10.7538595,9.767372,18.200968,14.0987625,7.2591696,18.79846252,12.60707131
EST_DNK,2004,1.2695254,10.608039,8.878252,15.500162,14.130847,6.728964,23.7372377,9.896794995
EST_DNK,2005,1.1141801,10.747457,9.088225,15.502747,14.124868,6.728964,23.44751202,10.15486739
EST_DNK,2006,1.2364964,10.795482,9.243612,15.505502,14.119146,6.728964,22.73927274,9.743133945
EST_DNK,2007,2.2606878,10.859518,9.441088,15.508788,14.11325,6.728964,21.66823202,9.324264461
EST_DNK,2008,1.959928,10.976561,9.716339,15.513223,14.108687,6.728964,21.46279774,9.256819972
EST_DNK,2009,1.2761296,11.071658,9.803366,15.519098,14.106007,6.728964,21.59847236,11.4831325
EST_DNK,2010,1.5697863,10.971009,9.597391,15.524449,14.104078,6.728964,24.27312947,15.42571466
EST_DNK,2011,1.4168494,10.968912,9.591417,15.528891,14.101798,6.728964,24.8365201,14.24655524
EST_DNK,2012,1.5904344,11.030909,9.767372,15.533009,14.0987625,6.728964,24.69269363,12.60707131
EST_ESP,2006,-0.6345239,10.185305,9.243612,17.591785,14.119146,7.970873,12.72569597,9.743133945
EST_ESP,2007,-0.78317136,10.257049,9.441088,17.60869,14.11325,7.970873,12.69725211,9.324264461
EST_ESP,2008,-0.73323935,10.395418,9.716339,17.627201,14.108687,7.970873,12.84373621,9.256819972
EST_ESP,2009,-0.23477715,10.47952,9.803366,17.643154,14.106007,7.970873,13.77849448,11.4831325
EST_ESP,2010,-0.33251926,10.383875,9.597391,17.652012,14.104078,7.970873,16.01794909,15.42571466
EST_ESP,2011,-0.759388,10.33321,9.591417,17.656614,14.101798,7.970873,16.58628872,14.24655524
EST_ESP,2012,-0.88779485,10.368331,9.767372,17.660168,14.0987625,7.970873,16.8241551,12.60707131
EST_FIN,2004,3.6912403,10.398676,8.878252,15.466669,14.130847,4.394262,20.39665103,9.896794995
EST_FIN,2005,3.7215734,10.535719,9.088225,15.469572,14.124868,4.394262,20.36888634,10.15486739
EST_FIN,2006,3.8729138,10.570526,9.243612,15.472995,14.119146,4.394262,20.2102356,9.743133945
EST_FIN,2007,3.9768703,10.624267,9.441088,15.476832,14.11325,4.394262,19.76548831,9.324264461
EST_FIN,2008,3.758685,10.784949,9.716339,15.481087,14.108687,4.394262,19.15169575,9.256819972
EST_FIN,2009,3.8034708,10.885591,9.803366,15.485743,14.106007,4.394262,19.41035873,11.4831325
EST_FIN,2010,3.8058634,10.76018,9.597391,15.490524,14.104078,4.394262,22.68586801,15.42571466
EST_FIN,2011,3.8086205,10.7407875,9.591417,15.4951,14.101798,4.394262,22.8059861,14.24655524
EST_FIN,2012,3.9007668,10.835469,9.767372,15.499735,14.0987625,4.394262,22.65415073,12.60707131
EST_FRA,2004,-0.32204488,10.294461,8.878252,17.946587,14.130847,7.527843,21.28234721,9.896794995
EST_FRA,2005,-0.21677034,10.4264765,9.088225,17.95395,14.124868,7.527843,21.24219272,10.15486739
EST_FRA,2006,0.198545,10.456228,9.243612,17.961489,14.119146,7.527843,21.33410348,9.743133945
EST_FRA,2007,0.4857127,10.503522,9.441088,17.96846,14.11325,7.527843,21.59195867,9.324264461
EST_FRA,2008,0.99772465,10.633652,9.716339,17.974648,14.108687,7.527843,21.66630609,9.256819972
EST_FRA,2009,1.1292446,10.721815,9.803366,17.980236,14.106007,7.527843,21.84733836,11.4831325
EST_FRA,2010,1.2666895,10.635264,9.597391,17.98538,14.104078,7.527843,23.70500852,15.42571466
EST_FRA,2011,1.108332,10.612467,9.591417,17.99032,14.101798,7.527843,23.67431485,14.24655524
EST_FRA,2012,0.85413224,10.687178,9.767372,17.995157,14.0987625,7.527843,23.69992941,12.60707131
EST_GBR,2004,1.530579,10.441883,8.878252,17.903965,14.130847,7.488345,14.39856468,9.896794995
EST_GBR,2005,1.4442254,10.598341,9.088225,17.909653,14.124868,7.488345,14.68510588,10.15486739
EST_GBR,2006,1.9406028,10.640745,9.243612,17.91652,14.119146,7.488345,14.56364091,9.743133945
EST_GBR,2007,1.4879158,10.6993475,9.441088,17.92387,14.11325,7.488345,14.19733379,9.324264461
EST_GBR,2008,1.5886388,10.82563,9.716339,17.931656,14.108687,7.488345,14.26190541,9.256819972
EST_GBR,2009,1.5477623,10.757596,9.803366,17.939528,14.106007,7.488345,14.87103398,11.4831325
EST_GBR,2010,1.3881909,10.557224,9.597391,17.94709,14.104078,7.488345,16.7649506,15.42571466
EST_GBR,2011,1.3431492,10.573362,9.591417,17.95493,14.101798,7.488345,16.88218834,14.24655524
EST_GBR,2012,1.4786775,10.637118,9.767372,17.962748,14.0987625,7.488345,16.6773079,12.60707131
EST_GRC,2007,-2.094343,10.118646,9.441088,16.215256,14.11325,7.7768536,15.12287595,9.324264461
EST_GRC,2008,-2.5648773,10.269079,9.716339,16.217802,14.108687,7.7768536,15.71069426,9.256819972
EST_GRC,2009,-2.0353863,10.373406,9.803366,16.220457,14.106007,7.7768536,17.04202653,11.4831325
EST_GRC,2010,-2.1287134,10.299272,9.597391,16.223087,14.104078,7.7768536,18.64322581,15.42571466
